fipscode,state,county,year,v001_rawvalue,v009_rawvalue,v011_rawvalue,v036_rawvalue,v042_rawvalue,v049_rawvalue,v060_rawvalue,v070_rawvalue,v139_rawvalue,v143_rawvalue,county_ranked
6037,CA,Los Angeles County,2018,4946.151698,0.106057483,0.216,3.658285068,3.640230338,0.172618614,0.09,0.18,0.122,0.351472805,1
6039,CA,Madera County,2018,6592.114268,0.142694435,0.263,4.246302011,4.227867765,0.170854166,0.078,0.196,0.12,0.346135165,1
6041,CA,Marin County,2018,3447.674481,0.096697642,0.181,2.988691328,3.295683469,0.198849193,0.068,0.12,0.115,0.280835438,1
6043,CA,Mariposa County,2018,7338.749782,0.122550672,0.248,3.608513681,3.847815726,0.178469256,0.095,0.192,0.158,0.298161471,1
6045,CA,Mendocino County,2018,8000.301334,0.140960053,0.249,4.128927102,4.147225949,0.186979497,0.083,0.178,0.152,0.31316879,1
6047,CA,Merced County,2018,6748.662123,0.144593431,0.263,4.349290221,4.329580085,0.176184571,0.088,0.193,0.139,0.357036618,1
6049,CA,Modoc County,2018,10390.74513,0.134463523,0.23,3.890919687,4.082404752,0.17231383,0.103,0.184,0.165,0.304223471,1
6051,CA,Mono County,2018,3933.470467,0.127871586,0.228,3.478548,3.662408717,0.218132304,0.072,0.164,0.105,0.306589536,1
6053,CA,Monterey County,2018,5066.55159,0.123651615,0.246,3.750611903,3.490194295,0.175737807,0.071,0.172,0.099,0.319818651,1
6055,CA,Napa County,2018,4382.851464,0.109092604,0.232,3.366684561,3.568570562,0.200774286,0.082,0.169,0.097,0.309868328,1
6057,CA,Nevada County,2018,5913.612569,0.11800872,0.211,3.205260396,3.639070881,0.190938913,0.087,0.167,0.143,0.274246062,1
6059,CA,Orange County,2018,4094.362958,0.099951608,0.192,3.46029603,3.347935868,0.169784091,0.077,0.163,0.101,0.307875609,1
6061,CA,Placer County,2018,4740.856104,0.097152043,0.207,3.057675865,3.410091698,0.2088014,0.079,0.148,0.123,0.288582007,1
6063,CA,Plumas County,2018,9548.605092,0.123206443,0.233,3.611642184,3.915894013,0.18029003,0.099,0.157,0.176,0.296286384,1
6065,CA,Riverside County,2018,5587.4211,0.123587291,0.258,3.845149206,3.560800842,0.193933842,0.09,0.212,0.1,0.371244778,1
6067,CA,Sacramento County,2018,6240.336083,0.125303266,0.276,3.673447458,3.8495857,0.18902068,0.087,0.183,0.163,0.354753161,1
6069,CA,San Benito County,2018,4752.115862,0.109154233,0.228,3.549886752,3.53863564,0.189823444,0.076,0.2,0.061,0.311834653,1
6071,CA,San Bernardino Count,2018,6562.466681,0.13054388,0.273,4.065627021,3.931335167,0.17813583,0.086,0.213,0.106,0.374381353,1
6073,CA,San Diego County,2018,4658.189391,0.111223271,0.201,3.163519599,3.654774752,0.2188116,0.072,0.155,0.123,0.320872846,1
6075,CA,San Francisco County,2018,4568.808273,0.101555335,0.181,2.97139397,3.230278013,0.238984206,0.079,0.152,0.16,0.290689432,1
6077,CA,San Joaquin County,2018,7156.030974,0.122277161,0.28,3.895828051,4.000133286,0.178657016,0.105,0.221,0.139,0.344919619,1
6079,CA,San Luis Obispo Coun,2018,5326.422545,0.11211894,0.229,3.529517793,3.710454662,0.205118495,0.076,0.147,0.134,0.273807833,1
6081,CA,San Mateo County,2018,3552.494438,0.090842495,0.187,2.726213379,2.948115608,0.169358258,0.088,0.155,0.098,0.304373709,1
6083,CA,Santa Barbara County,2018,4854.689466,0.111877815,0.205,3.804696519,3.461194628,0.194451515,0.073,0.163,0.103,0.269343206,1
6085,CA,Santa Clara County,2018,3621.654472,0.081994312,0.197,2.895257355,2.900524331,0.159234476,0.081,0.155,0.105,0.303952044,1
6087,CA,Santa Cruz County,2018,5108.327232,0.11555175,0.182,3.687224411,3.88380073,0.199699779,0.075,0.144,0.126,0.272469469,1
6089,CA,Shasta County,2018,8811.0862,0.143133048,0.24,3.741690606,4.124843663,0.18664102,0.084,0.193,0.18,0.297108759,1
6091,CA,Sierra County,2018,6718.113933,0.11555924,0.224,3.502546202,3.803695042,0.182434348,0.098,0.178,0.161,0.292381237,1
6093,CA,Siskiyou County,2018,9534.135435,0.145951304,0.238,4.088932989,4.2493289,0.164614227,0.096,0.187,0.196,0.317563632,1
6095,CA,Solano County,2018,6346.8529,0.117650979,0.295,3.363441139,3.586918686,0.18076555,0.099,0.191,0.145,0.353502584,1
6097,CA,Sonoma County,2018,4720.284911,0.111511037,0.203,3.405705031,3.809263058,0.193368581,0.08,0.155,0.116,0.313782121,1
6099,CA,Stanislaus County,2018,7148.468734,0.126594564,0.301,3.850544435,3.932331114,0.177937737,0.093,0.21,0.134,0.34962817,1
6101,CA,Sutter County,2018,6684.069604,0.130712465,0.297,3.814746921,3.72483186,0.169200078,0.085,0.207,0.158,0.32747325,1
6103,CA,Tehama County,2018,7581.91279,0.147413241,0.267,4.234539993,4.29424039,0.187862511,0.106,0.256,0.152,0.310601367,1
6105,CA,Trinity County,2018,10404.51215,0.153349456,0.243,4.211290917,4.364050881,0.16462101,0.102,0.193,0.182,0.310010897,1
6107,CA,Tulare County,2018,7224.871318,0.157733915,0.334,4.450641432,4.017906681,0.177823562,0.071,0.222,0.126,0.329351897,1
6109,CA,Tuolumne County,2018,7008.057471,0.122987316,0.221,3.482128934,3.703577481,0.190923355,0.092,0.166,0.156,0.313235534,1
6111,CA,Ventura County,2018,4711.991424,0.106424671,0.207,3.296720285,3.497801833,0.188261644,0.079,0.173,0.082,0.326053676,1
6113,CA,Yolo County,2018,5383.618019,0.116836098,0.229,3.684050162,3.751757963,0.194696343,0.069,0.159,0.145,0.303638795,1
6115,CA,Yuba County,2018,8548.257584,0.148559766,0.28,4.073627033,4.016406982,0.186821825,0.077,0.186,0.17,0.337517735,1
8001,CO,Adams County,2018,6359.465523,0.180698354,0.271,3.488785941,3.514066134,0.196776191,0.072,0.2,0.088,0.310376448,1
8003,CO,Alamosa County,2018,8342.096472,0.171374275,0.209,4.051256288,4.067316351,0.16960833,0.06,0.165,0.124,0.323361149,1
8005,CO,Arapahoe County,2018,5253.399978,0.134473621,0.218,2.717321932,3.237230589,0.198538744,0.067,0.166,0.129,0.282526143,1
8007,CO,Archuleta County,2018,5855.156693,0.139033618,0.18,3.297084279,3.375890563,0.163787455,0.061,0.148,0.112,0.24601613,1
8009,CO,Baca County,2018,8684.35546,0.157834906,0.212,3.745164772,3.827732291,0.161925265,0.075,0.184,0.141,0.264316452,1
8011,CO,Bent County,2018,6513.521792,0.206645425,0.248,4.083554534,3.80317677,0.177814935,0.066,0.224,0.132,0.31043707,1
8013,CO,Boulder County,2018,4214.792148,0.109540053,0.138,2.936033731,3.060633975,0.235966026,0.04,0.1,0.128,0.23443086,1
8014,CO,Broomfield County,2018,4025.185906,0.128365094,0.19,2.796676901,3.284937614,0.210966697,0.057,0.129,0.107,0.258594542,1
8015,CO,Chaffee County,2018,5678.363101,0.13338343,0.189,3.103872541,3.638107853,0.204871124,0.06,0.17,0.116,0.249112178,1
8019,CO,Clear Creek County,2018,7916.00385,0.123343641,0.189,2.75700398,3.103807594,0.188854799,0.078,0.18,0.118,0.258668894,1
8021,CO,Conejos County,2018,7909.410176,0.170618363,0.235,4.361004487,4.071580444,0.150573018,0.061,0.213,0.059,0.285890301,1
8023,CO,Costilla County,2018,10096.42541,0.187824067,0.221,4.837304914,4.377988431,0.121049914,0.079,0.238,0.061,0.28823523,1
8025,CO,Crowley County,2018,10150.01383,0.22025341,0.225,4.392527054,4.003049208,0.178418367,0.057,0.191,0.142,0.323968302,1
8027,CO,Custer County,2018,7731.710166,0.146717945,0.221,3.393982948,3.667475429,0.152977633,0.069,0.195,0.151,0.249878078,1
8029,CO,Delta County,2018,7560.295843,0.164802037,0.231,3.806218827,3.783719284,0.158677328,0.066,0.196,0.14,0.281797181,1
8031,CO,Denver County,2018,6565.807432,0.159284358,0.166,3.168411359,3.606789353,0.256606818,0.055,0.124,0.133,0.276912405,1
8035,CO,Douglas County,2018,3308.879876,0.095275023,0.175,2.485731247,2.931698007,0.196925569,0.051,0.103,0.092,0.248961475,1
8037,CO,Eagle County,2018,4328.164441,0.132963275,0.128,2.888850121,3.061199241,0.229479145,0.03,0.107,0.08,0.235804824,1
8039,CO,Elbert County,2018,5839.911927,0.13209061,0.213,2.752849144,2.928506926,0.187765996,0.053,0.18,0.096,0.256160587,1
8041,CO,El Paso County,2018,6454.671194,0.136775851,0.225,3.429520922,3.483774079,0.182684381,0.068,0.161,0.136,0.289645628,1
8043,CO,Fremont County,2018,7496.699735,0.170083644,0.235,3.627618912,3.810730236,0.177933203,0.088,0.194,0.155,0.293263356,1
8045,CO,Garfield County,2018,5164.643914,0.130994002,0.195,3.149070034,3.336203905,0.204943144,0.047,0.134,0.101,0.260228384,1
8047,CO,Gilpin County,2018,5183.584799,0.143546694,0.212,2.931505268,3.222449658,0.198260467,0.062,0.172,0.108,0.264482849,1
8049,CO,Grand County,2018,5418.38992,0.144134779,0.169,2.947612765,3.284284612,0.212560462,0.054,0.138,0.126,0.24484334,1
8051,CO,Gunnison County,2018,4522.502519,0.155855252,0.153,3.402830874,3.624279978,0.225309786,0.043,0.127,0.15,0.261254603,1
8055,CO,Huerfano County,2018,12425.21144,0.145625799,0.221,3.737206615,3.79254825,0.150258786,0.084,0.21,0.117,0.279096519,1
8059,CO,Jefferson County,2018,5160.067205,0.133023967,0.183,2.836064037,3.181754354,0.219316942,0.052,0.129,0.107,0.253311589,1
8061,CO,Kiowa County,2018,4505.583112,0.144991429,0.209,3.438052405,3.736897428,0.164828219,0.073,0.219,0.132,0.267617562,1
8063,CO,Kit Carson County,2018,5016.460222,0.144616377,0.274,3.430135006,3.398202691,0.178285507,0.071,0.239,0.123,0.275226761,1
8065,CO,Lake County,2018,6694.426486,0.153423474,0.193,3.382717634,3.530367918,0.198446738,0.053,0.159,0.088,0.27124705,1
8067,CO,La Plata County,2018,5671.748285,0.129390875,0.168,3.062510447,3.579256999,0.205881126,0.052,0.129,0.121,0.232892142,1
8069,CO,Larimer County,2018,4945.252735,0.126074481,0.178,2.952812213,3.182971494,0.21505528,0.05,0.132,0.134,0.250760561,1
8071,CO,Las Animas County,2018,9395.087037,0.150513211,0.232,3.73845556,3.653715565,0.164808365,0.078,0.24,0.086,0.27280525,1
8073,CO,Lincoln County,2018,4991.762266,0.15575053,0.237,3.396158961,3.550934222,0.196510177,0.072,0.191,0.144,0.304528344,1
8075,CO,Logan County,2018,6327.249327,0.156380341,0.289,3.35010406,3.385163441,0.209623325,0.074,0.227,0.133,0.266134286,1
8077,CO,Mesa County,2018,6764.542074,0.171976192,0.223,3.709419393,3.922996939,0.195872842,0.065,0.171,0.141,0.268709602,1
8081,CO,Moffat County,2018,6933.755748,0.155294556,0.251,3.360653958,3.376688032,0.185612807,0.064,0.211,0.123,0.281769414,1
8083,CO,Montezuma County,2018,9099.752357,0.173436921,0.223,4.030743033,4.280633716,0.170583843,0.069,0.179,0.149,0.280540267,1
8085,CO,Montrose County,2018,6434.926293,0.139672427,0.2,3.553427542,3.637196711,0.156989122,0.077,0.162,0.133,0.261321403,1
8087,CO,Morgan County,2018,7269.487836,0.16255003,0.275,3.520471272,3.532365579,0.165082698,0.075,0.236,0.088,0.276687925,1
8089,CO,Otero County,2018,10481.62551,0.178525684,0.278,4.300785867,4.052460619,0.150313596,0.069,0.207,0.117,0.289171915,1
8091,CO,Ouray County,2018,8658.15477,0.12631845,0.184,2.981954728,3.270101908,0.180897026,0.067,0.149,0.128,0.245372339,1
8093,CO,Park County,2018,5291.162514,0.146219669,0.193,2.814754063,3.167489874,0.204473103,0.062,0.159,0.11,0.272067837,1
8095,CO,Phillips County,2018,9177.318661,0.134612301,0.25,3.238458069,3.443611094,0.165609735,0.083,0.187,0.115,0.247567007,1
8097,CO,Pitkin County,2018,4602.995039,0.127005865,0.154,2.961223219,3.142089027,0.232045759,0.049,0.104,0.127,0.24616017,1
8099,CO,Prowers County,2018,7157.498137,0.165418545,0.272,3.712122601,3.754557272,0.174854133,0.084,0.217,0.102,0.280692633,1
8101,CO,Pueblo County,2018,8629.834944,0.171370622,0.271,4.61735349,4.192117108,0.158054331,0.087,0.215,0.105,0.331355826,1
8103,CO,Rio Blanco County,2018,6185.211221,0.140871403,0.238,3.054197371,3.345724595,0.204614398,0.055,0.168,0.149,0.268400167,1
8105,CO,Rio Grande County,2018,8023.555293,0.136984368,0.227,3.805411079,3.649512214,0.157166157,0.064,0.172,0.098,0.259458472,1
8107,CO,Routt County,2018,4865.081772,0.124132891,0.136,2.890597685,3.352351171,0.227400728,0.038,0.12,0.126,0.257529179,1
8109,CO,Saguache County,2018,9006.296917,0.181137963,0.216,4.530491815,4.185764198,0.135432325,0.076,0.172,0.114,0.295723067,1
8113,CO,San Miguel County,2018,4442.207628,0.147991947,0.183,3.016223426,3.388843496,0.212683539,0.051,0.142,0.136,0.263340916,1
8115,CO,Sedgwick County,2018,9888.724035,0.14921178,0.214,3.329022138,3.514288105,0.162690934,0.084,0.202,0.125,0.28418363,1
8117,CO,Summit County,2018,3992.932997,0.148798073,0.149,2.996856322,3.095948504,0.228378515,0.042,0.098,0.119,0.262942388,1
8119,CO,Teller County,2018,9256.15834,0.135140008,0.216,2.689594232,3.117870285,0.197511344,0.069,0.183,0.117,0.230283478,1
8121,CO,Washington County,2018,5493.216772,0.137179985,0.233,3.276082113,3.462210023,0.179680565,0.068,0.211,0.117,0.276075833,1
8123,CO,Weld County,2018,5873.727725,0.15520743,0.264,3.254835799,3.491396965,0.205620025,0.066,0.178,0.094,0.279643127,1
8125,CO,Yuma County,2018,8015.399191,0.150040313,0.257,3.409024662,3.456688106,0.174973919,0.067,0.222,0.116,0.244066959,1
9001,CT,Fairfield County,2018,4234.028809,0.104462918,0.214,2.903348038,3.209818479,0.198457658,0.076,0.189,0.1,0.324223329,1
9003,CT,Hartford County,2018,5640.377243,0.125868766,0.263,3.189688336,3.481555982,0.183072392,0.095,0.212,0.124,0.330234554,1
9005,CT,Litchfield County,2018,5768.241245,0.12073099,0.25,2.616500543,3.320818094,0.18806072,0.076,0.212,0.101,0.288773565,1
9007,CT,Middlesex County,2018,5080.905441,0.113387557,0.241,2.778653874,3.205270011,0.191757896,0.073,0.185,0.103,0.305378761,1
9009,CT,New Haven County,2018,5818.329101,0.136489016,0.27,3.227501638,3.756117374,0.178228753,0.09,0.21,0.129,0.352799329,1
9011,CT,New London County,2018,5761.206095,0.132564655,0.287,3.206431521,3.740309069,0.185205463,0.088,0.207,0.122,0.301571915,1
9013,CT,Tolland County,2018,4510.770937,0.123443251,0.239,2.79298556,3.564194262,0.215807672,0.072,0.184,0.105,0.313206071,1
9015,CT,Windham County,2018,6365.68257,0.164167368,0.292,3.334298425,4.038653553,0.22337746,0.103,0.236,0.116,0.336261173,1
10001,DE,Kent County,2018,8121.835476,0.181706406,0.336,3.535874179,3.680999543,0.164459725,0.137,0.303,0.133,0.368197312,1
10003,DE,New Castle County,2018,6882.912241,0.167724902,0.292,3.30403132,3.758415704,0.194485821,0.098,0.245,0.116,0.367920377,1
10005,DE,Sussex County,2018,7336.218075,0.175613917,0.316,3.304525085,3.632818679,0.153042014,0.135,0.27,0.1,0.31857193,1
11001,DC,District of Columbia,2018,7713.372575,0.166860062,0.228,3.006416899,3.54242348,0.28004742,0.08,0.174,0.127,0.362013133,1
12001,FL,Alachua County,2018,6900.674152,0.148948162,0.258,4.40959388,4.277798436,0.205617692,0.08,0.204,0.204,0.358579538,1
12003,FL,Baker County,2018,7984.31295,0.194036854,0.344,4.315002168,4.459782781,0.180730424,0.127,0.356,0.173,0.371770278,1
12005,FL,Bay County,2018,9478.016095,0.18038832,0.301,4.233586094,4.169163914,0.195413371,0.109,0.267,0.175,0.365104743,1
12007,FL,Bradford County,2018,10748.89589,0.215474523,0.356,4.601621627,4.094442288,0.168586067,0.135,0.332,0.186,0.384928121,1
12009,FL,Brevard County,2018,7836.583207,0.171240023,0.269,3.979083629,4.235970896,0.183213419,0.122,0.255,0.156,0.334878507,1
12011,FL,Broward County,2018,5735.688065,0.141950581,0.246,3.660908022,3.917693197,0.189275103,0.096,0.241,0.146,0.36602116,1
12013,FL,Calhoun County,2018,7551.419995,0.199809165,0.389,5.076717985,4.120211139,0.156764959,0.152,0.332,0.173,0.401038007,1
12015,FL,Charlotte County,2018,7689.24844,0.164498427,0.261,3.835510449,4.050376426,0.168552511,0.142,0.23,0.145,0.315912691,1
12017,FL,Citrus County,2018,10222.22429,0.184434352,0.271,4.505756539,4.393291779,0.164258751,0.154,0.295,0.162,0.345496202,1
12019,FL,Clay County,2018,6889.758053,0.178255427,0.291,3.652627544,3.976881978,0.216252189,0.119,0.235,0.138,0.367032698,1
12021,FL,Collier County,2018,5082.392804,0.111124213,0.203,3.546073934,3.48099247,0.150373037,0.086,0.187,0.111,0.287710301,1
12023,FL,Columbia County,2018,9632.634516,0.220678617,0.359,4.590453357,4.59680625,0.184210703,0.125,0.31,0.184,0.398196115,1
12027,FL,DeSoto County,2018,6621.503746,0.202322291,0.368,5.19028039,4.379301255,0.166813472,0.135,0.3,0.159,0.356980718,1
12029,FL,Dixie County,2018,10261.57715,0.247456911,0.304,5.499970743,4.716501665,0.171600819,0.138,0.324,0.176,0.366190153,1
12031,FL,Duval County,2018,8734.89934,0.181628334,0.305,3.849858863,4.121319349,0.200123037,0.106,0.244,0.2,0.370347679,1
12033,FL,Escambia County,2018,9331.068465,0.167052177,0.29,4.035447752,3.953368307,0.179459083,0.123,0.261,0.192,0.36323971,1
12035,FL,Flagler County,2018,7511.164449,0.155408318,0.241,3.573211008,3.880845509,0.173002989,0.124,0.233,0.153,0.319004335,1
12037,FL,Franklin County,2018,9380.368301,0.181608765,0.331,4.283287049,4.04034284,0.246591602,0.112,0.272,0.177,0.340419522,1
12039,FL,Gadsden County,2018,9905.632365,0.172489142,0.357,4.567163192,4.156179628,0.144470485,0.169,0.327,0.246,0.381430704,1
12041,FL,Gilchrist County,2018,9158.895671,0.214915807,0.316,4.911999672,4.470580405,0.171451245,0.089,0.31,0.168,0.359787708,1
12043,FL,Glades County,2018,8882.852839,0.205019544,0.331,4.635875777,4.458549367,0.177939292,0.137,0.334,0.155,0.373542551,1
12045,FL,Gulf County,2018,7933.257919,0.183073941,0.314,4.666058263,3.941029457,0.219972836,0.112,0.295,0.169,0.353849312,1
12047,FL,Hamilton County,2018,10021.96518,0.229892646,0.336,4.976813475,4.367806309,0.193371601,0.13,0.321,0.216,0.400941655,1
12049,FL,Hardee County,2018,6859.014438,0.187894991,0.347,4.999769866,4.222466854,0.148886882,0.127,0.342,0.126,0.360914126,1
12051,FL,Hendry County,2018,7581.573438,0.152581581,0.347,4.39704406,3.814018344,0.162518975,0.132,0.296,0.133,0.3632942,1
12053,FL,Hernando County,2018,8647.65418,0.170873051,0.31,4.521401153,4.313016579,0.171223285,0.135,0.272,0.149,0.36512516,1
12055,FL,Highlands County,2018,7938.23231,0.168765625,0.311,4.3855672,4.455938098,0.152742553,0.143,0.274,0.155,0.313195351,1
12057,FL,Hillsborough County,2018,6881.898641,0.16553152,0.273,3.915642457,3.9876248,0.196326826,0.105,0.226,0.146,0.334756205,1
12059,FL,Holmes County,2018,10110.78093,0.213540988,0.314,5.026749073,4.491666913,0.156834942,0.146,0.347,0.192,0.368980224,1
12061,FL,Indian River County,2018,6945.501443,0.157081485,0.249,4.021517184,4.209509727,0.193751983,0.122,0.254,0.152,0.338127273,1
12063,FL,Jackson County,2018,8934.532319,0.244486252,0.346,4.773936693,4.48828084,0.16054776,0.131,0.34,0.204,0.372756009,1
12065,FL,Jefferson County,2018,7975.696983,0.160753154,0.324,4.332562852,3.904542689,0.15206827,0.115,0.273,0.195,0.363241645,1
12067,FL,Lafayette County,2018,5358.351591,0.221321393,0.352,4.645576586,4.193545181,0.16915119,0.125,0.327,0.16,0.400671595,1
12069,FL,Lake County,2018,7478.038399,0.168966378,0.281,3.883956683,3.939401786,0.174302045,0.137,0.257,0.141,0.345125316,1
12071,FL,Lee County,2018,6739.17844,0.140108945,0.245,3.757378908,3.726868667,0.187843026,0.099,0.233,0.136,0.316780067,1
12073,FL,Leon County,2018,6053.540138,0.143100494,0.273,3.86912711,4.027098567,0.219301377,0.085,0.18,0.221,0.323425463,1
12075,FL,Levy County,2018,10374.63489,0.221638661,0.33,4.660997998,4.565488301,0.156965196,0.146,0.306,0.171,0.398080906,1
12077,FL,Liberty County,2018,7742.467499,0.213501198,0.396,4.774245075,4.224857222,0.174019322,0.131,0.302,0.175,0.410077213,1
12079,FL,Madison County,2018,10327.99352,0.194675383,0.335,4.582376273,4.346249426,0.162219627,0.158,0.323,0.222,0.379722678,1
12081,FL,Manatee County,2018,7790.810799,0.16115032,0.265,3.764119804,3.783201153,0.171518833,0.104,0.224,0.141,0.329460938,1
12083,FL,Marion County,2018,9024.761518,0.177879799,0.301,4.505814335,4.303878841,0.161343759,0.135,0.282,0.164,0.349316641,1
12085,FL,Martin County,2018,6336.587739,0.132561439,0.2,3.364895362,3.772731686,0.200953781,0.108,0.215,0.129,0.253502764,1
12086,FL,Miami-Dade County,2018,5239.805379,0.135136217,0.212,3.606080343,3.500132197,0.166783909,0.079,0.23,0.09,0.332593524,1
12087,FL,Monroe County,2018,7616.114442,0.159824126,0.228,3.800892163,3.731768695,0.260802674,0.085,0.217,0.121,0.307716519,1
12089,FL,Nassau County,2018,7434.233667,0.158547657,0.289,4.121059429,4.266607386,0.185580514,0.115,0.239,0.148,0.345720363,1
12091,FL,Okaloosa County,2018,7219.566275,0.173543466,0.255,3.994015079,4.013632738,0.201022715,0.097,0.23,0.155,0.364408124,1
12093,FL,Okeechobee County,2018,9731.732497,0.214661424,0.292,4.988608334,4.425160783,0.162827336,0.11,0.309,0.159,0.361092374,1
12095,FL,Orange County,2018,5991.984195,0.145469534,0.24,4.099739767,3.850807956,0.20681652,0.09,0.231,0.151,0.360282451,1
12097,FL,Osceola County,2018,5992.784947,0.163911984,0.286,4.57022003,4.464102093,0.18351383,0.118,0.259,0.103,0.401710627,1
